Date,portfolio_value,daily_return,cumulative_return
2024-09-17,4694.645782470703,-0.001303723416783531,0.47409182914282905
2024-09-18,4665.261932373047,-0.006259013237457145,0.4711244821084538
2024-09-19,4667.042449951172,0.00038165436452120005,0.4713042888232833
2024-09-20,4767.074066162109,0.021433620388857655,0.4814060460375621
2024-09-23,4731.716827392578,-0.0074169686224314635,0.4778354724994527
2024-09-24,4717.447814941406,-0.0030156099723818164,0.47639450708342557
2024-09-25,4700.141387939453,-0.003668599565031516,0.4746468064019559
2024-09-26,4736.6444091796875,0.007766366631842381,0.4783330875211066
2024-09-27,4793.977355957031,0.012104127273356635,0.4841228920915197
2024-09-30,4798.765197753906,0.0009987201526777678,0.48460639538022415
2024-10-01,4736.373077392578,-0.01300170310281723,0.478305686905764
2024-10-03,4616.122802734375,-0.02538868300560526,0.46616213544113533
2024-10-04,4552.7652587890625,-0.013725272626582297,0.45976393304401597
2024-10-07,4351.0799560546875,-0.0442995171659738,0.43939661279983694
2024-10-08,4520.287780761719,0.03888869577576304,0.45648417399991054
2024-10-09,4577.194396972656,0.0125891578082995,0.46223092530338666
2024-10-10,4595.701141357422,0.00404325068583633,0.46409984080913436
2024-10-11,4534.077331542969,-0.013409011578209729,0.4578767206702794
2024-10-14,4478.0086669921875,-0.01236605828504933,0.4522145904551035
2024-10-15,4484.49560546875,0.0014486212419324573,0.45286967811674855
2024-10-16,4516.62567138672,0.007164700056520923,0.45611435352514823
2024-10-17,4474.40673828125,-0.009347450104827293,0.45185084736347636
2024-10-18,4445.192138671875,-0.006529267748375811,0.44890059219870976
2024-10-21,4351.469421386719,-0.021084064391681978,0.439435943207328
2024-10-22,4181.348815917969,-0.03909497895874825,0.4222562042539198
2024-10-23,4183.875793457031,0.0006043450690940144,0.422511392708855
2024-10-24,4214.192718505859,0.007246134098015,0.42557296691836244
2024-10-25,4088.6582641601567,-0.02978849396100014,0.4128957891633499
2024-10-28,4191.955505371094,0.025264337231704292,0.42332732762232345
2024-10-29,4269.388458251953,0.018471797418089464,0.4311469442597042
2024-10-30,4340.482727050781,0.016652096545915374,0.43832644480099314
2024-10-31,4347.169921875,0.0015406569371980705,0.43900175547893316
2024-11-01,4373.463714599609,0.006048485151753269,0.4416570510785411
2024-11-04,4255.119323730469,-0.02705964850561815,0.4297059665163279
2024-11-05,4250.414611816406,-0.0011056592203712023,0.42923085815240064
2024-11-06,4329.86654663086,0.018692749312872348,0.4372543629811925
2024-11-07,4257.494781494141,-0.016714548671952323,0.42994585364911986
2024-11-08,4192.3565673828125,-0.015299658004153338,0.42336782912798454
2024-11-11,4186.349548339844,-0.0014328502231190088,0.4227612064395571
2024-11-12,4124.2557373046875,-0.014832447772972102,0.4164906229246037
2024-11-13,4009.9903259277344,-0.027705704654393926,0.4049514567345301
2024-11-14,4016.4176940917973,0.001602838820459196,0.4056005286497857
2024-11-18,3981.4890747070312,-0.008696460887558266,0.4020732395164099
2024-11-19,4033.903564453125,0.013164544411050638,0.40736635053451864
2024-11-21,3981.181915283203,-0.013069635485217446,0.4020422208240892
2024-11-22,4040.164794921875,0.014815419363843896,0.4079986449275692
2024-11-25,4168.029296875,0.03164833823457869,0.4209111240414867
2024-11-26,4153.335357666016,-0.0035253924966412997,0.41942724712303797
2024-11-27,4254.115325927734,0.02426482804373209,0.42960457715133443
2024-11-28,4345.3359375,0.021442909884529904,0.43881654938517206
2024-11-29,4306.706024169922,-0.008889971658279427,0.4349154826979539
2024-12-02,4290.145782470703,-0.0038452222200169306,0.4332431360200543
2024-12-03,4331.1466064453125,0.009556976861284427,0.4373836306463083
2024-12-04,4424.60693359375,0.021578657025683734,0.44682178200067335
2024-12-05,4466.202453613281,0.00940095259167939,0.4510223323901914
2024-12-06,4512.0391845703125,0.010263021310184417,0.455651184198881
2024-12-09,4524.298858642578,0.0027171027490606736,0.45688923528408054
2024-12-10,4501.567260742188,-0.005024336059711532,0.4545936702239487
2024-12-11,4575.328765869141,0.016385738755970713,0.46204252334435625
2024-12-12,4521.162017822266,-0.011838875590962084,0.4565724593927482
2024-12-13,4497.872711181641,-0.005151177186046296,0.4542205737561472
2024-12-16,4490.372253417969,-0.001667556697419581,0.4534631351962744
2024-12-17,4426.159881591797,-0.014300010823667164,0.44697860745483364
2024-12-18,4320.8807373046875,-0.02378566231304946,0.4363469252367559
2024-12-19,4330.1064453125,0.0021351452559570383,0.4372785893041266
2024-12-20,4247.443878173828,-0.019090192858459032,0.42893085670143594
2024-12-23,4198.5721435546875,-0.011506151940058773,0.42399551309244965
2024-12-24,4183.504241943359,-0.0035888156964170026,0.4224738713398531
2024-12-26,4173.218963623047,-0.0024585318253519395,0.4214352058817844
2024-12-27,4144.562530517578,-0.006866745635745408,0.4185413175210462
2024-12-30,4340.969421386719,0.04738905238440516,0.43837559394208897
2024-12-31,4308.7694091796875,-0.007417700767112234,0.43512385496262146
2025-01-01,4373.869354248047,0.015108709444897617,0.4416980148597955
2025-01-02,4380.869476318359,0.0016004415091899205,0.4424049266973039
2025-01-03,4461.769439697266,0.018466645449316976,0.4505746616236541
2025-01-06,4303.0693359375,-0.03556887147681331,0.43454822939365373
2025-01-07,4343.469421386719,0.009388667087423697,0.43862805805286015
2025-01-08,4390.0694580078125,0.010728758994282606,0.44333399277583946
2025-01-09,4317.169372558594,-0.016605679282874153,0.43597213067660784
2025-01-10,4167.769348144531,-0.034606014154482834,0.4208848729514531
2025-01-13,4155.0694580078125,-0.0030471672196478172,0.4196023663633498
2025-01-14,4218.869354248047,0.015354712330326148,0.4260452399919832
2025-01-15,4191.869384765625,-0.0063998117067159965,0.42331863067749187
2025-01-16,4198.16943359375,0.0015029210716872576,0.42395484516757487
2025-01-17,4227.269470214844,0.006931601280366406,0.426893531115156
2025-01-20,4235.169403076172,0.0018688027619224723,0.42769131092515084
2025-01-21,4210.66943359375,-0.005784885361286074,0.4252171657214307
2025-01-22,4158.869354248047,-0.012302100690315232,0.4199861013334752
2025-01-23,4124.669372558594,-0.008223384476966022,0.41653239414722804
2025-01-24,4105.0694580078125,-0.004751875309371267,0.4145530841479265
2025-01-27,4025.2693481445312,-0.019439405515444874,0.40649441863749664
2025-01-28,2579.6182250976562,-0.35914394740149636,0.2605044085313497
2025-01-29,2613.5181884765625,0.013141465294781218,0.26392781817520194
2025-01-30,2636.9782104492188,0.008976414274098232,0.26629694360960143
2025-01-31,2673.3381958007812,0.013788504283988257,0.2699687801573754
2025-02-01,2624.1382141113277,-0.01840394970106507,0.2650002883065012
2025-02-03,2579.858184814453,-0.016874122353296106,0.26052864101795853
2025-02-04,2611.958221435547,0.012442558591026831,0.2637702838984651
2025-02-05,2617.658203125,0.0021822637294406366,0.26434590022192095
2025-02-06,2592.158203125,-0.00974153156036861,0.26177076629205503
2025-02-07,2592.578155517578,0.0001620087817448823,0.26181317545499844
2025-02-10,2567.3182067871094,-0.009743177337473874,0.2592622832572532
2025-02-11,2519.6182250976562,-0.018579692055059938,0.2544452698728417
2025-02-12,2507.7381591796875,-0.004715026189139548,0.2532455537616886
2025-02-13,2523.0381774902344,0.0061011227406420065,0.25479063596871054
2025-02-14,2469.638214111328,-0.021164944650986284,0.24939800626084319
2025-02-17,2453.5581665039062,-0.00651109442490061,0.2477741522926969
2025-02-18,2426.138214111328,-0.011175586854600295,0.2450051307334249
2025-02-19,2481.878173828125,0.022974766809488623,0.2506340664791536
2025-02-20,2503.178192138672,0.008582217505741951,0.25278506255202626
2025-02-21,2524.7181701660156,0.008605051807734299,0.2549602911115078
2025-02-24,2492.7381591796875,-0.012666764696443455,0.2517307690970616
2025-02-25,2501.9782104492188,0.003706787748847251,0.2526638816279585
2025-02-27,2459.7381591796875,-0.01688266152483686,0.24839824283488224
2025-02-28,2396.7982177734375,-0.0255880656123334,0.24204221229923495
2025-03-03,2344.5381774902344,-0.021804105116429606,0.23676469845964926
2025-03-04,2328.5181884765625,-0.006832897483810996,0.23514690954728906
2025-03-05,2344.2381591796875,0.006751062019150433,0.23673440091725437
2025-03-06,2359.8381958007812,0.006654629590430616,0.2383097806666712
2025-03-07,2358.2181701660156,-0.000686498607255559,0.23814618133414814
2025-03-10,2324.378173828125,-0.014349815791432241,0.2347288275005701
2025-03-11,2312.5581665039062,-0.005085234174588615,0.23353517644520308
2025-03-12,2308.2381591796875,-0.0018680642877622056,0.23309891772214955
2025-03-13,2299.7782287597656,-0.0036651029211510755,0.23224458619788896
2025-03-17,2289.638214111328,-0.004409127159146098,0.2312205902853192
2025-03-18,2289.638214111328,0.0,0.2312205902853192
2025-03-19,2371.898162841797,0.03592705093035664,0.239527664208647
2025-03-20,2360.438232421875,-0.004831544034838209,0.23837037575146097
2025-03-21,2389.5982360839844,0.012353639786706117,0.2413151175093163
2025-03-24,2480.9181518554688,0.038215593898804245,0.25053711804169454
2025-03-25,2480.378173828125,-0.00021765249568583833,0.25048258801269085
2025-03-26,2438.1981811523438,-0.017005468408344493,0.24622301427540066
2025-03-27,2430.638214111328,-0.0031006368142898477,0.24545956613281295
2025-03-28,2424.2181701660156,-0.0026412996833672375,0.2448112338585069
2025-04-01,2424.6981811523438,0.000198006512877269,0.2448597080772364
2025-04-02,2429.1981811523438,0.0018559010911045615,0.24531414347662447
2025-04-03,2429.7381591796875,0.00022228652710731822,0.2453686735056282
2025-04-04,2399.378173828125,-0.01249516752941493,0.24230275082370506
2025-04-07,2358.2782287597656,-0.017129415244611423,0.2381522463899342
2025-04-08,2383.7782287597656,0.010812973502880796,0.2407273803198001
2025-04-09,2370.398162841797,-0.005612965902843325,0.23937618574218425
2025-04-11,2385.878173828125,0.006530553064456379,0.24093944462554076
2025-04-15,2462.5581665039062,0.0321391064795018,0.24868302309147305
2025-04-16,2519.0181884765625,0.0229273861387862,0.25438467478805193
2025-04-17,2501.138214111328,-0.007097993355914434,0.2525790540565599
2025-04-21,2514.6981811523438,0.0054215184768722224,0.25394841606499846
2025-04-22,2532.5181884765625,0.007086340403703151,0.25574798098621626
2025-04-23,2527.0581665039062,-0.0021559655514027387,0.25519659714936915
2025-04-24,2511.5181884765625,-0.006149434244658747,0.25362728245573846
2025-04-25,2465.9782104492188,-0.018132450020187707,0.24902839843285374
2025-04-28,2468.0181884765625,0.000827249007594455,0.24923440692832016
2025-04-29,2469.3381958007812,0.0005348450551871942,0.2493677087184483
2025-04-30,2463.0381774902344,-0.0025512982876384482,0.24873149731020258
2025-05-02,2451.2782287597656,-0.004774570218985308,0.24754391131062167
2025-05-05,2473.178192138672,0.008934099410651708,0.24975549322277232
2025-05-06,2422.0581665039062,-0.02066977049905161,0.24459310449698018
2025-05-07,2434.898162841797,0.005301274971618142,0.2458897598000804
2025-05-08,2413.4181518554688,-0.008821728692447017,0.24372058705087313
2025-05-09,2399.5581665039062,-0.005742886014554416,0.24232092750003967
2025-05-12,2468.678192138672,0.028805313661336207,0.24930105782338421
2025-05-13,2463.158203125,-0.0022360099551451684,0.2487436181762629
2025-05-14,2467.4181518554688,0.0017294661484041907,0.24917381184353032
2025-05-15,2461.178192138672,-0.0025289429406623043,0.2485436654910707
2025-05-16,2500.4181518554688,0.015943567126563307,0.2525063381057097
2025-05-19,2506.0581665039062,0.0022556285812644905,0.2530758986188914
2025-05-20,2477.858184814453,-0.011252724324748442,0.25022810529849504
2025-05-21,2493.938232421875,0.006489494720064437,0.25185195926664133
2025-05-22,2484.878173828125,-0.003632831990771357,0.250937023412079
2025-05-23,2491.7782287597656,0.0027768181974936468,0.25163382990511457
2025-05-26,2501.9782104492188,0.004093454855543133,0.25266388162795855
2025-05-27,2512.1182250976562,0.004052798943687375,0.2536878775405283
2025-05-28,2502.2782287597656,-0.003917011643633228,0.2526941791703535
2025-05-29,2520.578155517578,0.007313306149365539,0.2545422090647889
2025-05-30,2509.0581665039062,-0.00457037564514895,0.2533788555518168
2025-06-02,2511.938232421875,0.0011478673377993687,0.2536697008641937
2025-06-03,2497.0581665039062,-0.005923738779047172,0.2521670278201152
2025-06-04,2504.678192138672,0.003051601174927532,0.25293654101848906
2025-06-05,2519.3182067871094,0.005845068118685903,0.2544149723304469
2025-06-06,2509.898162841797,-0.003739124307495012,0.2534636831232155
2025-06-09,2560.1182250976562,0.02000880473931188,0.25853518846733475
2025-06-10,2555.438232421875,-0.0018280377171263629,0.2580625763916121
2025-06-11,2554.7181701660156,-0.00028177642751203713,0.25798986044076194
